window_id,dataset,split,subject_id,trial_id,activity,fall_label,ref_fall_prob,hard_negative_score,hn_feature_rule,hn_prediction_rule,prediction_rule_threshold,saved_reference_test_fp,feature_rule_threshold
w25_00002368,bits,train,user37,user37_adl11,nearly_sitting_and_getting_up,0,4.550451194518246e-06,,False,False,0.5,False,0.7667769784172662
w25_00002369,bits,train,user37,user37_adl11,nearly_sitting_and_getting_up,0,3.8389193832699675e-06,,False,False,0.5,False,0.7667769784172662
w25_00002370,bits,train,user37,user37_adl12,swinging_hands,0,6.5505118982400745e-06,,False,False,0.5,False,0.7667769784172662
w25_00002371,bits,train,user37,user37_adl12,swinging_hands,0,1.324992098261646e-07,,False,False,0.5,False,0.7667769784172662
w25_00002372,bits,train,user37,user37_adl12,swinging_hands,0,2.066940396616701e-07,,False,False,0.5,False,0.7667769784172662
w25_00002373,bits,train,user37,user37_adl12,swinging_hands,0,2.3262097670340154e-07,,False,False,0.5,False,0.7667769784172662
w25_00002374,bits,train,user37,user37_adl12,swinging_hands,0,9.128768851951463e-07,,False,False,0.5,False,0.7667769784172662
w25_00002375,bits,train,user37,user37_adl13,lying_on_bed,0,1.1865458304782805e-07,,False,False,0.5,False,0.7667769784172662
w25_00002376,bits,train,user37,user37_adl13,lying_on_bed,0,1.1458106285999747e-07,,False,False,0.5,False,0.7667769784172662
w25_00002377,bits,train,user37,user37_adl13,lying_on_bed,0,1.1544317857214992e-07,,False,False,0.5,False,0.7667769784172662
w25_00002378,bits,train,user37,user37_adl13,lying_on_bed,0,1.1693884971464286e-07,,False,False,0.5,False,0.7667769784172662
w25_00002379,bits,train,user37,user37_adl13,lying_on_bed,0,1.195727747926867e-07,,False,False,0.5,False,0.7667769784172662
w25_00002380,bits,train,user37,user37_adl14,lying_on_back_getting_up_slowly,0,2.7953179770889847e-09,,False,False,0.5,False,0.7667769784172662
w25_00002381,bits,train,user37,user37_adl14,lying_on_back_getting_up_slowly,0,4.857267921209996e-09,,False,False,0.5,False,0.7667769784172662
w25_00002382,bits,train,user37,user37_adl14,lying_on_back_getting_up_slowly,0,4.5871519915863246e-09,,False,False,0.5,False,0.7667769784172662
w25_00002383,bits,train,user37,user37_adl14,lying_on_back_getting_up_slowly,0,3.572750317815121e-09,,False,False,0.5,False,0.7667769784172662
w25_00002384,bits,train,user37,user37_adl14,lying_on_back_getting_up_slowly,0,1.9787735894283287e-09,,False,False,0.5,False,0.7667769784172662
w25_00002385,bits,train,user37,user37_adl15,lying_on_back_getting_up_normally,0,2.4546376042877682e-09,,False,False,0.5,False,0.7667769784172662
w25_00002386,bits,train,user37,user37_adl15,lying_on_back_getting_up_normally,0,2.7185445006239206e-09,,False,False,0.5,False,0.7667769784172662
w25_00002387,bits,train,user37,user37_adl15,lying_on_back_getting_up_normally,0,2.542264621041568e-09,,False,False,0.5,False,0.7667769784172662
w25_00002388,bits,train,user37,user37_adl15,lying_on_back_getting_up_normally,0,2.392202658185738e-09,,False,False,0.5,False,0.7667769784172662
w25_00002389,bits,train,user37,user37_adl15,lying_on_back_getting_up_normally,0,2.0470882766687737e-09,,False,False,0.5,False,0.7667769784172662
w25_00002390,bits,train,user37,user37_adl16,lying_sideways_to_back,0,6.81761321175145e-07,,False,False,0.5,False,0.7667769784172662
w25_00002391,bits,train,user37,user37_adl16,lying_sideways_to_back,0,6.416703968170623e-07,,False,False,0.5,False,0.7667769784172662
w25_00002392,bits,train,user37,user37_adl16,lying_sideways_to_back,0,6.392090199369704e-07,,False,False,0.5,False,0.7667769784172662
w25_00002393,bits,train,user37,user37_adl16,lying_sideways_to_back,0,6.254941808947478e-07,,False,False,0.5,False,0.7667769784172662
w25_00002394,bits,train,user37,user37_adl16,lying_sideways_to_back,0,5.790742534372839e-07,,False,False,0.5,False,0.7667769784172662
w25_00002395,bits,train,user37,user37_adl2,walking_quickly,0,1.7603622382011963e-07,,False,False,0.5,False,0.7667769784172662
w25_00002396,bits,train,user37,user37_adl2,walking_quickly,0,1.1617365203164809e-07,,False,False,0.5,False,0.7667769784172662
w25_00002397,bits,train,user37,user37_adl2,walking_quickly,0,1.20229117328563e-07,,False,False,0.5,False,0.7667769784172662
w25_00002398,bits,train,user37,user37_adl2,walking_quickly,0,3.405198367545381e-05,,False,False,0.5,False,0.7667769784172662
w25_00002399,bits,train,user37,user37_adl2,walking_quickly,0,1.7753678548615426e-05,,False,False,0.5,False,0.7667769784172662
w25_00002400,bits,train,user37,user37_adl3,jogging,0,4.786251395216823e-09,,False,False,0.5,False,0.7667769784172662
w25_00002401,bits,train,user37,user37_adl3,jogging,0,2.466363779873859e-10,,False,False,0.5,False,0.7667769784172662
w25_00002402,bits,train,user37,user37_adl3,jogging,0,2.6757438487123864e-09,,False,False,0.5,False,0.7667769784172662
w25_00002403,bits,train,user37,user37_adl3,jogging,0,3.1024431912385353e-09,,False,False,0.5,False,0.7667769784172662
w25_00002404,bits,train,user37,user37_adl3,jogging,0,2.317032539167485e-07,,False,False,0.5,False,0.7667769784172662
w25_00002405,bits,train,user37,user37_adl4,jumping,0,2.8438543608899636e-07,,False,False,0.5,False,0.7667769784172662
w25_00002406,bits,train,user37,user37_adl4,jumping,0,8.491959846423924e-08,,False,False,0.5,False,0.7667769784172662
w25_00002407,bits,train,user37,user37_adl4,jumping,0,2.413201904971629e-08,,False,False,0.5,False,0.7667769784172662
w25_00002408,bits,train,user37,user37_adl4,jumping,0,3.869459774819006e-08,,False,False,0.5,False,0.7667769784172662
w25_00002409,bits,train,user37,user37_adl4,jumping,0,2.9193461159593426e-07,,False,False,0.5,False,0.7667769784172662
w25_00002410,bits,train,user37,user37_adl5,climbing_up_slowly,0,8.56187689350918e-05,,False,False,0.5,False,0.7667769784172662
w25_00002411,bits,train,user37,user37_adl5,climbing_up_slowly,0,3.2992080377880484e-05,,False,False,0.5,False,0.7667769784172662
w25_00002412,bits,train,user37,user37_adl5,climbing_up_slowly,0,1.9432889075687854e-06,,False,False,0.5,False,0.7667769784172662
w25_00002413,bits,train,user37,user37_adl5,climbing_up_slowly,0,1.1735157841030741e-06,,False,False,0.5,False,0.7667769784172662
w25_00002414,bits,train,user37,user37_adl5,climbing_up_slowly,0,4.985334385310125e-07,,False,False,0.5,False,0.7667769784172662
w25_00002415,bits,train,user37,user37_adl6,climbing_down_slowly,0,1.3428759757516673e-06,,False,False,0.5,False,0.7667769784172662
w25_00002416,bits,train,user37,user37_adl6,climbing_down_slowly,0,1.1455182402642095e-06,,False,False,0.5,False,0.7667769784172662
w25_00002417,bits,train,user37,user37_adl6,climbing_down_slowly,0,1.6056305867095944e-06,,False,False,0.5,False,0.7667769784172662
w25_00002418,bits,train,user37,user37_adl6,climbing_down_slowly,0,4.2707873149083753e-07,,False,False,0.5,False,0.7667769784172662
w25_00002419,bits,train,user37,user37_adl6,climbing_down_slowly,0,5.149465778231388e-07,,False,False,0.5,False,0.7667769784172662
w25_00002420,bits,train,user37,user37_adl7,climbing_up_normally,0,4.728083524696558e-08,,False,False,0.5,False,0.7667769784172662
w25_00002421,bits,train,user37,user37_adl7,climbing_up_normally,0,8.475484492009855e-07,,False,False,0.5,False,0.7667769784172662
w25_00002422,bits,train,user37,user37_adl7,climbing_up_normally,0,1.9802903352683643e-06,,False,False,0.5,False,0.7667769784172662
w25_00002423,bits,train,user37,user37_adl7,climbing_up_normally,0,6.530184236908099e-06,,False,False,0.5,False,0.7667769784172662
w25_00002424,bits,train,user37,user37_adl7,climbing_up_normally,0,2.2944614102016203e-06,,False,False,0.5,False,0.7667769784172662
w25_00002425,bits,train,user37,user37_adl8,climbing_down_normally,0,2.3490156308980659e-07,,False,False,0.5,False,0.7667769784172662
w25_00002426,bits,train,user37,user37_adl8,climbing_down_normally,0,1.9354509106506157e-07,,False,False,0.5,False,0.7667769784172662
w25_00002427,bits,train,user37,user37_adl8,climbing_down_normally,0,1.0759912072444422e-07,,False,False,0.5,False,0.7667769784172662
w25_00002428,bits,train,user37,user37_adl8,climbing_down_normally,0,1.6416143466813082e-07,,False,False,0.5,False,0.7667769784172662
w25_00002429,bits,train,user37,user37_adl8,climbing_down_normally,0,1.9570089193621243e-07,,False,False,0.5,False,0.7667769784172662
w25_00002430,bits,train,user37,user37_adl9,slowly_sitting_on_chair,0,2.0692768885055557e-06,,False,False,0.5,False,0.7667769784172662
w25_00002431,bits,train,user37,user37_adl9,slowly_sitting_on_chair,0,1.7863482071334147e-06,,False,False,0.5,False,0.7667769784172662
w25_00002432,bits,train,user37,user37_adl9,slowly_sitting_on_chair,0,2.17119486478623e-06,,False,False,0.5,False,0.7667769784172662
w25_00002433,bits,train,user37,user37_adl9,slowly_sitting_on_chair,0,2.8162710350443376e-06,,False,False,0.5,False,0.7667769784172662
w25_00002434,bits,train,user37,user37_adl9,slowly_sitting_on_chair,0,2.4883395326469326e-06,,False,False,0.5,False,0.7667769784172662
w25_00002435,bits,train,user38,user38_adl1,walking_slowly,0,1.586996489777448e-08,,False,False,0.5,False,0.7667769784172662
w25_00002436,bits,train,user38,user38_adl1,walking_slowly,0,1.0757818813544873e-07,,False,False,0.5,False,0.7667769784172662
w25_00002437,bits,train,user38,user38_adl1,walking_slowly,0,9.098855713318699e-08,,False,False,0.5,False,0.7667769784172662
w25_00002438,bits,train,user38,user38_adl1,walking_slowly,0,1.3502179818658533e-08,,False,False,0.5,False,0.7667769784172662
w25_00002439,bits,train,user38,user38_adl1,walking_slowly,0,1.609189403950495e-08,,False,False,0.5,False,0.7667769784172662
w25_00002440,bits,train,user38,user38_adl10,rapidly_sitting_on_chair,0,4.449485459190328e-06,,False,False,0.5,False,0.7667769784172662
w25_00002441,bits,train,user38,user38_adl10,rapidly_sitting_on_chair,0,3.209516563629222e-08,,False,False,0.5,False,0.7667769784172662
w25_00002442,bits,train,user38,user38_adl10,rapidly_sitting_on_chair,0,2.0657951793623397e-08,,False,False,0.5,False,0.7667769784172662
w25_00002443,bits,train,user38,user38_adl10,rapidly_sitting_on_chair,0,1.9636191339600373e-08,,False,False,0.5,False,0.7667769784172662
w25_00002444,bits,train,user38,user38_adl10,rapidly_sitting_on_chair,0,6.275818265066846e-08,,False,False,0.5,False,0.7667769784172662
w25_00002445,bits,train,user38,user38_adl11,nearly_sitting_and_getting_up,0,8.156566622119499e-08,,False,False,0.5,False,0.7667769784172662
w25_00002446,bits,train,user38,user38_adl11,nearly_sitting_and_getting_up,0,9.667518696687694e-08,,False,False,0.5,False,0.7667769784172662
w25_00002447,bits,train,user38,user38_adl11,nearly_sitting_and_getting_up,0,9.050805971355658e-08,,False,False,0.5,False,0.7667769784172662
w25_00002448,bits,train,user38,user38_adl11,nearly_sitting_and_getting_up,0,8.657104189069287e-08,,False,False,0.5,False,0.7667769784172662
w25_00002449,bits,train,user38,user38_adl11,nearly_sitting_and_getting_up,0,9.206320328303264e-08,,False,False,0.5,False,0.7667769784172662
w25_00002450,bits,train,user38,user38_adl12,swinging_hands,0,8.042845252020925e-07,,False,False,0.5,False,0.7667769784172662
w25_00002451,bits,train,user38,user38_adl12,swinging_hands,0,1.1641431996167739e-07,,False,False,0.5,False,0.7667769784172662
w25_00002452,bits,train,user38,user38_adl12,swinging_hands,0,1.0792737015208331e-07,,False,False,0.5,False,0.7667769784172662
w25_00002453,bits,train,user38,user38_adl12,swinging_hands,0,8.520511869392067e-07,,False,False,0.5,False,0.7667769784172662
w25_00002454,bits,train,user38,user38_adl12,swinging_hands,0,1.100451868296659e-06,,False,False,0.5,False,0.7667769784172662
w25_00002455,bits,train,user38,user38_adl13,lying_on_bed,0,5.214405018882928e-10,,False,False,0.5,False,0.7667769784172662
w25_00002456,bits,train,user38,user38_adl13,lying_on_bed,0,5.853529327914941e-10,,False,False,0.5,False,0.7667769784172662
w25_00002457,bits,train,user38,user38_adl13,lying_on_bed,0,6.490806780945491e-10,,False,False,0.5,False,0.7667769784172662
w25_00002458,bits,train,user38,user38_adl13,lying_on_bed,0,6.737101432285897e-10,,False,False,0.5,False,0.7667769784172662
w25_00002459,bits,train,user38,user38_adl13,lying_on_bed,0,6.753659853586669e-10,,False,False,0.5,False,0.7667769784172662
w25_00002460,bits,train,user38,user38_adl14,lying_on_back_getting_up_slowly,0,4.5257508851648254e-10,,False,False,0.5,False,0.7667769784172662
w25_00002461,bits,train,user38,user38_adl14,lying_on_back_getting_up_slowly,0,4.399226816165225e-10,,False,False,0.5,False,0.7667769784172662
w25_00002462,bits,train,user38,user38_adl14,lying_on_back_getting_up_slowly,0,4.41442382648205e-10,,False,False,0.5,False,0.7667769784172662
w25_00002463,bits,train,user38,user38_adl14,lying_on_back_getting_up_slowly,0,4.388223395768165e-10,,False,False,0.5,False,0.7667769784172662
w25_00002464,bits,train,user38,user38_adl14,lying_on_back_getting_up_slowly,0,4.466766401201028e-10,,False,False,0.5,False,0.7667769784172662
w25_00002465,bits,train,user38,user38_adl15,lying_on_back_getting_up_normally,0,3.872452913888935e-10,,False,False,0.5,False,0.7667769784172662
w25_00002466,bits,train,user38,user38_adl15,lying_on_back_getting_up_normally,0,3.8314423855823065e-10,,False,False,0.5,False,0.7667769784172662
w25_00002467,bits,train,user38,user38_adl15,lying_on_back_getting_up_normally,0,3.9044034672031103e-10,,False,False,0.5,False,0.7667769784172662
w25_00002468,bits,train,user38,user38_adl15,lying_on_back_getting_up_normally,0,3.910746171342794e-10,,False,False,0.5,False,0.7667769784172662
w25_00002469,bits,train,user38,user38_adl15,lying_on_back_getting_up_normally,0,3.8411301916951857e-10,,False,False,0.5,False,0.7667769784172662
w25_00002470,bits,train,user38,user38_adl16,lying_sideways_to_back,0,2.7526857593329623e-07,,False,False,0.5,False,0.7667769784172662
w25_00002471,bits,train,user38,user38_adl16,lying_sideways_to_back,0,2.195193360421399e-07,,False,False,0.5,False,0.7667769784172662
w25_00002472,bits,train,user38,user38_adl16,lying_sideways_to_back,0,2.3227072176723595e-07,,False,False,0.5,False,0.7667769784172662
w25_00002473,bits,train,user38,user38_adl16,lying_sideways_to_back,0,2.1199294053531048e-07,,False,False,0.5,False,0.7667769784172662
w25_00002474,bits,train,user38,user38_adl16,lying_sideways_to_back,0,1.7432482479762257e-07,,False,False,0.5,False,0.7667769784172662
w25_00002475,bits,train,user38,user38_adl2,walking_quickly,0,3.3103381156252e-06,,False,False,0.5,False,0.7667769784172662
w25_00002476,bits,train,user38,user38_adl2,walking_quickly,0,3.6805963645747397e-06,,False,False,0.5,False,0.7667769784172662
w25_00002477,bits,train,user38,user38_adl2,walking_quickly,0,2.9622740385093493e-06,,False,False,0.5,False,0.7667769784172662
w25_00002478,bits,train,user38,user38_adl2,walking_quickly,0,2.040170556938392e-06,,False,False,0.5,False,0.7667769784172662
w25_00002479,bits,train,user38,user38_adl2,walking_quickly,0,3.6374733554112026e-06,,False,False,0.5,False,0.7667769784172662
w25_00002480,bits,train,user38,user38_adl3,jogging,0,1.9869312861686694e-09,,False,False,0.5,False,0.7667769784172662
w25_00002481,bits,train,user38,user38_adl3,jogging,0,2.5958151184113376e-09,,False,False,0.5,False,0.7667769784172662
w25_00002482,bits,train,user38,user38_adl3,jogging,0,5.632262212174055e-09,,False,False,0.5,False,0.7667769784172662
w25_00002483,bits,train,user38,user38_adl3,jogging,0,3.149154492732009e-09,,False,False,0.5,False,0.7667769784172662
w25_00002484,bits,train,user38,user38_adl3,jogging,0,8.773493043179315e-09,,False,False,0.5,False,0.7667769784172662
w25_00002485,bits,train,user38,user38_adl4,jumping,0,1.405907568141629e-07,,False,False,0.5,False,0.7667769784172662
w25_00002486,bits,train,user38,user38_adl4,jumping,0,5.920156127103837e-06,,False,False,0.5,False,0.7667769784172662
w25_00002487,bits,train,user38,user38_adl4,jumping,0,6.625874812016264e-05,,False,False,0.5,False,0.7667769784172662
w25_00002488,bits,train,user38,user38_adl4,jumping,0,4.884788722847588e-06,,False,False,0.5,False,0.7667769784172662
w25_00002489,bits,train,user38,user38_adl4,jumping,0,0.003868723986670375,,False,False,0.5,False,0.7667769784172662
w25_00002490,bits,train,user38,user38_adl5,climbing_up_slowly,0,2.161791826438275e-06,,False,False,0.5,False,0.7667769784172662
w25_00002491,bits,train,user38,user38_adl5,climbing_up_slowly,0,1.4004846889292821e-05,,False,False,0.5,False,0.7667769784172662
w25_00002492,bits,train,user38,user38_adl5,climbing_up_slowly,0,3.8928028516238555e-05,,False,False,0.5,False,0.7667769784172662
w25_00002493,bits,train,user38,user38_adl5,climbing_up_slowly,0,8.417904950874799e-07,,False,False,0.5,False,0.7667769784172662
w25_00002494,bits,train,user38,user38_adl5,climbing_up_slowly,0,3.673277504390171e-08,,False,False,0.5,False,0.7667769784172662
w25_00002495,bits,train,user38,user38_adl6,climbing_down_slowly,0,4.134666653499153e-08,,False,False,0.5,False,0.7667769784172662
w25_00002496,bits,train,user38,user38_adl6,climbing_down_slowly,0,1.8032864090855583e-08,,False,False,0.5,False,0.7667769784172662
w25_00002497,bits,train,user38,user38_adl6,climbing_down_slowly,0,6.965402477021598e-09,,False,False,0.5,False,0.7667769784172662
w25_00002498,bits,train,user38,user38_adl6,climbing_down_slowly,0,1.1705171942821835e-08,,False,False,0.5,False,0.7667769784172662
w25_00002499,bits,train,user38,user38_adl6,climbing_down_slowly,0,8.590704237576574e-05,,False,False,0.5,False,0.7667769784172662
w25_00002500,bits,train,user38,user38_adl7,climbing_up_normally,0,1.3553887789896635e-08,,False,False,0.5,False,0.7667769784172662
w25_00002501,bits,train,user38,user38_adl7,climbing_up_normally,0,1.465206178608014e-08,,False,False,0.5,False,0.7667769784172662
w25_00002502,bits,train,user38,user38_adl7,climbing_up_normally,0,1.7938498331204755e-07,,False,False,0.5,False,0.7667769784172662
w25_00002503,bits,train,user38,user38_adl7,climbing_up_normally,0,1.8401042325422168e-06,,False,False,0.5,False,0.7667769784172662
w25_00002504,bits,train,user38,user38_adl7,climbing_up_normally,0,1.0944801033474505e-05,,False,False,0.5,False,0.7667769784172662
w25_00002505,bits,train,user38,user38_adl8,climbing_down_normally,0,4.524970265151751e-08,,False,False,0.5,False,0.7667769784172662
w25_00002506,bits,train,user38,user38_adl8,climbing_down_normally,0,3.2147349884326104e-06,,False,False,0.5,False,0.7667769784172662
w25_00002507,bits,train,user38,user38_adl8,climbing_down_normally,0,4.5909138179922593e-07,,False,False,0.5,False,0.7667769784172662
w25_00002508,bits,train,user38,user38_adl8,climbing_down_normally,0,4.206371784221119e-07,,False,False,0.5,False,0.7667769784172662
w25_00002509,bits,train,user38,user38_adl8,climbing_down_normally,0,2.4006675403143163e-07,,False,False,0.5,False,0.7667769784172662
w25_00002510,bits,train,user38,user38_adl9,slowly_sitting_on_chair,0,8.811946463538334e-05,,False,False,0.5,False,0.7667769784172662
w25_00002511,bits,train,user38,user38_adl9,slowly_sitting_on_chair,0,2.6352361601311713e-05,,False,False,0.5,False,0.7667769784172662
w25_00002512,bits,train,user38,user38_adl9,slowly_sitting_on_chair,0,1.281261575059034e-06,,False,False,0.5,False,0.7667769784172662
w25_00002513,bits,train,user38,user38_adl9,slowly_sitting_on_chair,0,4.098251622508542e-07,,False,False,0.5,False,0.7667769784172662
w25_00002514,bits,train,user38,user38_adl9,slowly_sitting_on_chair,0,2.39662313106237e-07,,False,False,0.5,False,0.7667769784172662
w25_00002515,bits,test,user39,user39_adl1,walking_slowly,0,1.5717118273528285e-08,,False,False,0.5,False,0.7667769784172662
w25_00002516,bits,test,user39,user39_adl1,walking_slowly,0,1.3053978342725259e-08,,False,False,0.5,False,0.7667769784172662
w25_00002517,bits,test,user39,user39_adl1,walking_slowly,0,1.929330473160462e-08,,False,False,0.5,False,0.7667769784172662
w25_00002518,bits,test,user39,user39_adl1,walking_slowly,0,4.534759412422318e-08,,False,False,0.5,False,0.7667769784172662
w25_00002519,bits,test,user39,user39_adl1,walking_slowly,0,4.5401424841884364e-08,,False,False,0.5,False,0.7667769784172662
w25_00002520,bits,test,user39,user39_adl10,rapidly_sitting_on_chair,0,1.1356177083143848e-06,,False,False,0.5,False,0.7667769784172662
w25_00002521,bits,test,user39,user39_adl10,rapidly_sitting_on_chair,0,2.369418325542938e-06,,False,False,0.5,False,0.7667769784172662
w25_00002522,bits,test,user39,user39_adl10,rapidly_sitting_on_chair,0,1.753413357619138e-06,,False,False,0.5,False,0.7667769784172662
w25_00002523,bits,test,user39,user39_adl10,rapidly_sitting_on_chair,0,1.1428262496337993e-06,,False,False,0.5,False,0.7667769784172662
w25_00002524,bits,test,user39,user39_adl10,rapidly_sitting_on_chair,0,1.1845451126646367e-06,,False,False,0.5,False,0.7667769784172662
w25_00002525,bits,test,user39,user39_adl11,nearly_sitting_and_getting_up,0,1.0892416923979908e-07,,False,False,0.5,False,0.7667769784172662
w25_00002526,bits,test,user39,user39_adl11,nearly_sitting_and_getting_up,0,2.834993573230804e-08,,False,False,0.5,False,0.7667769784172662
w25_00002527,bits,test,user39,user39_adl11,nearly_sitting_and_getting_up,0,1.3249233710155295e-08,,False,False,0.5,False,0.7667769784172662
w25_00002528,bits,test,user39,user39_adl11,nearly_sitting_and_getting_up,0,9.80037295761349e-09,,False,False,0.5,False,0.7667769784172662
w25_00002529,bits,test,user39,user39_adl11,nearly_sitting_and_getting_up,0,2.4583961533153342e-08,,False,False,0.5,False,0.7667769784172662
w25_00002530,bits,test,user39,user39_adl12,swinging_hands,0,4.176723086857237e-05,,False,False,0.5,False,0.7667769784172662
w25_00002531,bits,test,user39,user39_adl12,swinging_hands,0,0.00047286637709476054,,False,False,0.5,False,0.7667769784172662
w25_00002532,bits,test,user39,user39_adl12,swinging_hands,0,0.00011305882799206302,,False,False,0.5,False,0.7667769784172662
w25_00002533,bits,test,user39,user39_adl12,swinging_hands,0,3.1997751648304984e-06,,False,False,0.5,False,0.7667769784172662
w25_00002534,bits,test,user39,user39_adl12,swinging_hands,0,1.8110564781181893e-07,,False,False,0.5,False,0.7667769784172662
w25_00002535,bits,test,user39,user39_adl13,lying_on_bed,0,3.85565135374577e-09,,False,False,0.5,False,0.7667769784172662
w25_00002536,bits,test,user39,user39_adl13,lying_on_bed,0,3.8816172498457036e-09,,False,False,0.5,False,0.7667769784172662
w25_00002537,bits,test,user39,user39_adl13,lying_on_bed,0,3.987568941710151e-09,,False,False,0.5,False,0.7667769784172662
w25_00002538,bits,test,user39,user39_adl13,lying_on_bed,0,4.1212087076303305e-09,,False,False,0.5,False,0.7667769784172662
w25_00002539,bits,test,user39,user39_adl13,lying_on_bed,0,4.191740732295557e-09,,False,False,0.5,False,0.7667769784172662
w25_00002540,bits,test,user39,user39_adl14,lying_on_back_getting_up_slowly,0,6.740564003848704e-06,,False,False,0.5,False,0.7667769784172662
w25_00002541,bits,test,user39,user39_adl14,lying_on_back_getting_up_slowly,0,6.402810868166853e-06,,False,False,0.5,False,0.7667769784172662
w25_00002542,bits,test,user39,user39_adl14,lying_on_back_getting_up_slowly,0,3.652479563243105e-07,,False,False,0.5,False,0.7667769784172662
w25_00002543,bits,test,user39,user39_adl14,lying_on_back_getting_up_slowly,0,2.4758998051765957e-07,,False,False,0.5,False,0.7667769784172662
w25_00002544,bits,test,user39,user39_adl14,lying_on_back_getting_up_slowly,0,2.3912852498142456e-07,,False,False,0.5,False,0.7667769784172662
w25_00002545,bits,test,user39,user39_adl15,lying_on_back_getting_up_normally,0,0.00035817347816191614,,False,False,0.5,False,0.7667769784172662
w25_00002546,bits,test,user39,user39_adl15,lying_on_back_getting_up_normally,0,0.0022603708785027266,,False,False,0.5,False,0.7667769784172662
w25_00002547,bits,test,user39,user39_adl15,lying_on_back_getting_up_normally,0,0.023014022037386894,,False,False,0.5,False,0.7667769784172662
w25_00002548,bits,test,user39,user39_adl15,lying_on_back_getting_up_normally,0,0.10421812534332275,,False,False,0.5,False,0.7667769784172662
w25_00002549,bits,test,user39,user39_adl15,lying_on_back_getting_up_normally,0,0.39762088656425476,,False,False,0.5,False,0.7667769784172662
w25_00002550,bits,test,user39,user39_adl16,lying_sideways_to_back,0,1.4591631725124898e-07,,False,False,0.5,False,0.7667769784172662
w25_00002551,bits,test,user39,user39_adl16,lying_sideways_to_back,0,1.259267179420931e-07,,False,False,0.5,False,0.7667769784172662
w25_00002552,bits,test,user39,user39_adl16,lying_sideways_to_back,0,1.238562248317976e-07,,False,False,0.5,False,0.7667769784172662
w25_00002553,bits,test,user39,user39_adl16,lying_sideways_to_back,0,1.1434909197305387e-07,,False,False,0.5,False,0.7667769784172662
w25_00002554,bits,test,user39,user39_adl16,lying_sideways_to_back,0,1.2079975419965194e-07,,False,False,0.5,False,0.7667769784172662
w25_00002555,bits,test,user39,user39_adl2,walking_quickly,0,1.697332123740125e-07,,False,False,0.5,False,0.7667769784172662
w25_00002556,bits,test,user39,user39_adl2,walking_quickly,0,1.488633785129423e-07,,False,False,0.5,False,0.7667769784172662
w25_00002557,bits,test,user39,user39_adl2,walking_quickly,0,2.0835767600146937e-07,,False,False,0.5,False,0.7667769784172662
w25_00002558,bits,test,user39,user39_adl2,walking_quickly,0,2.3433166518316284e-07,,False,False,0.5,False,0.7667769784172662
w25_00002559,bits,test,user39,user39_adl2,walking_quickly,0,2.892442694246711e-07,,False,False,0.5,False,0.7667769784172662
w25_00002560,bits,test,user39,user39_adl3,jogging,0,8.637986866233405e-06,,False,False,0.5,False,0.7667769784172662
w25_00002561,bits,test,user39,user39_adl3,jogging,0,3.93256584629853e-07,,False,False,0.5,False,0.7667769784172662
w25_00002562,bits,test,user39,user39_adl3,jogging,0,3.0029752906557405e-07,,False,False,0.5,False,0.7667769784172662
w25_00002563,bits,test,user39,user39_adl3,jogging,0,4.908600885755732e-07,,False,False,0.5,False,0.7667769784172662
w25_00002564,bits,test,user39,user39_adl3,jogging,0,5.743864903706708e-07,,False,False,0.5,False,0.7667769784172662
w25_00002565,bits,test,user39,user39_adl4,jumping,0,2.491240422841656e-07,,False,False,0.5,False,0.7667769784172662
w25_00002566,bits,test,user39,user39_adl4,jumping,0,8.830744263832457e-06,,False,False,0.5,False,0.7667769784172662
w25_00002567,bits,test,user39,user39_adl4,jumping,0,0.0001094661929528229,,False,False,0.5,False,0.7667769784172662
w25_00002568,bits,test,user39,user39_adl4,jumping,0,0.00011488329619169235,,False,False,0.5,False,0.7667769784172662
w25_00002569,bits,test,user39,user39_adl4,jumping,0,4.0677201468497515e-05,,False,False,0.5,False,0.7667769784172662
w25_00002570,bits,test,user39,user39_adl5,climbing_up_slowly,0,1.883135425373439e-08,,False,False,0.5,False,0.7667769784172662
w25_00002571,bits,test,user39,user39_adl5,climbing_up_slowly,0,9.091063013499934e-09,,False,False,0.5,False,0.7667769784172662
w25_00002572,bits,test,user39,user39_adl5,climbing_up_slowly,0,4.924949337237194e-09,,False,False,0.5,False,0.7667769784172662
w25_00002573,bits,test,user39,user39_adl5,climbing_up_slowly,0,1.3309027963259723e-05,,False,False,0.5,False,0.7667769784172662
w25_00002574,bits,test,user39,user39_adl5,climbing_up_slowly,0,8.548863661417272e-06,,False,False,0.5,False,0.7667769784172662
w25_00002575,bits,test,user39,user39_adl6,climbing_down_slowly,0,4.715731733995199e-07,,False,False,0.5,False,0.7667769784172662
w25_00002576,bits,test,user39,user39_adl6,climbing_down_slowly,0,2.6390150651423028e-06,,False,False,0.5,False,0.7667769784172662
w25_00002577,bits,test,user39,user39_adl6,climbing_down_slowly,0,3.122757334494963e-05,,False,False,0.5,False,0.7667769784172662
w25_00002578,bits,test,user39,user39_adl6,climbing_down_slowly,0,7.387736695818603e-05,,False,False,0.5,False,0.7667769784172662
w25_00002579,bits,test,user39,user39_adl6,climbing_down_slowly,0,8.469231147500977e-07,,False,False,0.5,False,0.7667769784172662
w25_00002580,bits,test,user39,user39_adl7,climbing_up_normally,0,2.5651495434431126e-06,,False,False,0.5,False,0.7667769784172662
