window_id,dataset,subject_id,trial_id,activity,fall_label,direction_label,split
w25_00029480,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029481,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029482,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029483,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029484,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029485,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029486,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029487,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029488,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029489,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029490,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029491,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029492,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029493,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029494,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029495,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029496,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029497,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029498,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029499,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029500,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029501,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029502,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029503,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029504,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029505,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029506,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029507,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029508,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029509,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029510,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029511,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029512,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029513,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029514,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029515,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029516,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029517,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029518,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029519,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029520,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029521,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029522,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029523,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029524,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029525,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029526,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029527,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029528,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029529,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029530,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029531,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029532,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029533,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029534,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029535,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029536,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029537,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029538,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029539,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029540,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029541,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029542,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029543,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029544,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029545,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029546,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029547,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029548,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029549,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029550,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029551,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029552,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029553,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029554,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029555,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029556,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029557,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029558,bits,user40,user40_adl14,lying_on_back_getting_up_slowly,0,none,val
w25_00029559,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029560,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029561,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029562,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029563,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029564,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029565,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029566,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029567,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029568,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029569,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029570,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029571,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029572,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029573,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029574,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029575,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029576,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029577,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029578,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029579,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029580,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029581,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029582,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029583,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029584,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029585,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029586,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029587,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029588,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029589,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029590,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029591,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029592,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029593,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029594,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029595,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029596,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029597,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029598,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029599,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029600,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029601,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029602,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029603,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029604,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029605,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029606,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029607,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029608,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029609,bits,user40,user40_adl15,lying_on_back_getting_up_normally,0,none,val
w25_00029610,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029611,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029612,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029613,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029614,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029615,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029616,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029617,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029618,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029619,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029620,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029621,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029622,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029623,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029624,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029625,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029626,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029627,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029628,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029629,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029630,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029631,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029632,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029633,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029634,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029635,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029636,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029637,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029638,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029639,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029640,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029641,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029642,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029643,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029644,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029645,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029646,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029647,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029648,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029649,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029650,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029651,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029652,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029653,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029654,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029655,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029656,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029657,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029658,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029659,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029660,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029661,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029662,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029663,bits,user40,user40_adl16,lying_sideways_to_back,0,none,val
w25_00029664,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029665,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029666,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029667,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029668,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029669,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029670,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029671,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029672,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029673,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029674,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029675,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029676,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029677,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029678,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029679,bits,user40,user40_adl2,walking_quickly,0,none,val
w25_00029680,bits,user40,user40_adl3,jogging,0,none,val
w25_00029681,bits,user40,user40_adl3,jogging,0,none,val
w25_00029682,bits,user40,user40_adl3,jogging,0,none,val
w25_00029683,bits,user40,user40_adl3,jogging,0,none,val
w25_00029684,bits,user40,user40_adl3,jogging,0,none,val
w25_00029685,bits,user40,user40_adl3,jogging,0,none,val
w25_00029686,bits,user40,user40_adl3,jogging,0,none,val
w25_00029687,bits,user40,user40_adl3,jogging,0,none,val
w25_00029688,bits,user40,user40_adl3,jogging,0,none,val
w25_00029689,bits,user40,user40_adl3,jogging,0,none,val
w25_00029690,bits,user40,user40_adl3,jogging,0,none,val
w25_00029691,bits,user40,user40_adl3,jogging,0,none,val
w25_00029692,bits,user40,user40_adl3,jogging,0,none,val
w25_00029693,bits,user40,user40_adl3,jogging,0,none,val
w25_00029694,bits,user40,user40_adl3,jogging,0,none,val
w25_00029695,bits,user40,user40_adl3,jogging,0,none,val
w25_00029696,bits,user40,user40_adl3,jogging,0,none,val
w25_00029697,bits,user40,user40_adl3,jogging,0,none,val
w25_00029698,bits,user40,user40_adl3,jogging,0,none,val
w25_00029699,bits,user40,user40_adl3,jogging,0,none,val
w25_00029700,bits,user40,user40_adl3,jogging,0,none,val
w25_00029701,bits,user40,user40_adl3,jogging,0,none,val
w25_00029702,bits,user40,user40_adl3,jogging,0,none,val
w25_00029703,bits,user40,user40_adl3,jogging,0,none,val
w25_00029704,bits,user40,user40_adl3,jogging,0,none,val
w25_00029705,bits,user40,user40_adl3,jogging,0,none,val
w25_00029706,bits,user40,user40_adl3,jogging,0,none,val
w25_00029707,bits,user40,user40_adl3,jogging,0,none,val
w25_00029708,bits,user40,user40_adl3,jogging,0,none,val
w25_00029709,bits,user40,user40_adl3,jogging,0,none,val
w25_00029710,bits,user40,user40_adl3,jogging,0,none,val
w25_00029711,bits,user40,user40_adl3,jogging,0,none,val
w25_00029712,bits,user40,user40_adl3,jogging,0,none,val
w25_00029713,bits,user40,user40_adl3,jogging,0,none,val
w25_00029714,bits,user40,user40_adl3,jogging,0,none,val
w25_00029715,bits,user40,user40_adl3,jogging,0,none,val
w25_00029716,bits,user40,user40_adl3,jogging,0,none,val
w25_00029717,bits,user40,user40_adl3,jogging,0,none,val
w25_00029718,bits,user40,user40_adl3,jogging,0,none,val
w25_00029719,bits,user40,user40_adl3,jogging,0,none,val
w25_00029720,bits,user40,user40_adl3,jogging,0,none,val
w25_00029721,bits,user40,user40_adl3,jogging,0,none,val
w25_00029722,bits,user40,user40_adl3,jogging,0,none,val
w25_00029723,bits,user40,user40_adl3,jogging,0,none,val
w25_00029724,bits,user40,user40_adl3,jogging,0,none,val
w25_00029725,bits,user40,user40_adl3,jogging,0,none,val
w25_00029726,bits,user40,user40_adl3,jogging,0,none,val
w25_00029727,bits,user40,user40_adl3,jogging,0,none,val
w25_00029728,bits,user40,user40_adl3,jogging,0,none,val
w25_00029729,bits,user40,user40_adl3,jogging,0,none,val
w25_00029730,bits,user40,user40_adl3,jogging,0,none,val
w25_00029731,bits,user40,user40_adl3,jogging,0,none,val
w25_00029732,bits,user40,user40_adl3,jogging,0,none,val
w25_00029733,bits,user40,user40_adl3,jogging,0,none,val
w25_00029734,bits,user40,user40_adl3,jogging,0,none,val
w25_00029735,bits,user40,user40_adl3,jogging,0,none,val
w25_00029736,bits,user40,user40_adl3,jogging,0,none,val
w25_00029737,bits,user40,user40_adl3,jogging,0,none,val
w25_00029738,bits,user40,user40_adl3,jogging,0,none,val
w25_00029739,bits,user40,user40_adl3,jogging,0,none,val
w25_00029740,bits,user40,user40_adl3,jogging,0,none,val
w25_00029741,bits,user40,user40_adl3,jogging,0,none,val
w25_00029742,bits,user40,user40_adl3,jogging,0,none,val
w25_00029743,bits,user40,user40_adl3,jogging,0,none,val
w25_00029744,bits,user40,user40_adl3,jogging,0,none,val
w25_00029745,bits,user40,user40_adl3,jogging,0,none,val
w25_00029746,bits,user40,user40_adl3,jogging,0,none,val
w25_00029747,bits,user40,user40_adl3,jogging,0,none,val
w25_00029748,bits,user40,user40_adl3,jogging,0,none,val
w25_00029749,bits,user40,user40_adl3,jogging,0,none,val
w25_00029750,bits,user40,user40_adl3,jogging,0,none,val
w25_00029751,bits,user40,user40_adl3,jogging,0,none,val
w25_00029752,bits,user40,user40_adl3,jogging,0,none,val
w25_00029753,bits,user40,user40_adl3,jogging,0,none,val
w25_00029754,bits,user40,user40_adl3,jogging,0,none,val
w25_00029755,bits,user40,user40_adl3,jogging,0,none,val
w25_00029756,bits,user40,user40_adl3,jogging,0,none,val
w25_00029757,bits,user40,user40_adl3,jogging,0,none,val
w25_00029758,bits,user40,user40_adl3,jogging,0,none,val
w25_00029759,bits,user40,user40_adl3,jogging,0,none,val
w25_00029760,bits,user40,user40_adl3,jogging,0,none,val
w25_00029761,bits,user40,user40_adl3,jogging,0,none,val
w25_00029762,bits,user40,user40_adl3,jogging,0,none,val
w25_00029763,bits,user40,user40_adl3,jogging,0,none,val
w25_00029764,bits,user40,user40_adl3,jogging,0,none,val
w25_00029765,bits,user40,user40_adl3,jogging,0,none,val
w25_00029766,bits,user40,user40_adl3,jogging,0,none,val
w25_00029767,bits,user40,user40_adl3,jogging,0,none,val
w25_00029768,bits,user40,user40_adl3,jogging,0,none,val
w25_00029769,bits,user40,user40_adl3,jogging,0,none,val
w25_00029770,bits,user40,user40_adl3,jogging,0,none,val
w25_00029771,bits,user40,user40_adl3,jogging,0,none,val
w25_00029772,bits,user40,user40_adl3,jogging,0,none,val
w25_00029773,bits,user40,user40_adl3,jogging,0,none,val
w25_00029774,bits,user40,user40_adl4,jumping,0,none,val
w25_00029775,bits,user40,user40_adl4,jumping,0,none,val
w25_00029776,bits,user40,user40_adl4,jumping,0,none,val
w25_00029777,bits,user40,user40_adl4,jumping,0,none,val
w25_00029778,bits,user40,user40_adl4,jumping,0,none,val
w25_00029779,bits,user40,user40_adl4,jumping,0,none,val
w25_00029780,bits,user40,user40_adl4,jumping,0,none,val
w25_00029781,bits,user40,user40_adl4,jumping,0,none,val
w25_00029782,bits,user40,user40_adl4,jumping,0,none,val
w25_00029783,bits,user40,user40_adl4,jumping,0,none,val
w25_00029784,bits,user40,user40_adl4,jumping,0,none,val
w25_00029785,bits,user40,user40_adl4,jumping,0,none,val
w25_00029786,bits,user40,user40_adl4,jumping,0,none,val
w25_00029787,bits,user40,user40_adl4,jumping,0,none,val
w25_00029788,bits,user40,user40_adl4,jumping,0,none,val
w25_00029789,bits,user40,user40_adl4,jumping,0,none,val
w25_00029790,bits,user40,user40_adl4,jumping,0,none,val
w25_00029791,bits,user40,user40_adl4,jumping,0,none,val
w25_00029792,bits,user40,user40_adl4,jumping,0,none,val
w25_00029793,bits,user40,user40_adl4,jumping,0,none,val
w25_00029794,bits,user40,user40_adl4,jumping,0,none,val
w25_00029795,bits,user40,user40_adl4,jumping,0,none,val
w25_00029796,bits,user40,user40_adl4,jumping,0,none,val
w25_00029797,bits,user40,user40_adl4,jumping,0,none,val
w25_00029798,bits,user40,user40_adl4,jumping,0,none,val
w25_00029799,bits,user40,user40_adl4,jumping,0,none,val
w25_00029800,bits,user40,user40_adl4,jumping,0,none,val
w25_00029801,bits,user40,user40_adl4,jumping,0,none,val
w25_00029802,bits,user40,user40_adl4,jumping,0,none,val
w25_00029803,bits,user40,user40_adl4,jumping,0,none,val
w25_00029804,bits,user40,user40_adl4,jumping,0,none,val
w25_00029805,bits,user40,user40_adl4,jumping,0,none,val
w25_00029806,bits,user40,user40_adl4,jumping,0,none,val
w25_00029807,bits,user40,user40_adl4,jumping,0,none,val
w25_00029808,bits,user40,user40_adl4,jumping,0,none,val
w25_00029809,bits,user40,user40_adl4,jumping,0,none,val
w25_00029810,bits,user40,user40_adl4,jumping,0,none,val
w25_00029811,bits,user40,user40_adl4,jumping,0,none,val
w25_00029812,bits,user40,user40_adl4,jumping,0,none,val
w25_00029813,bits,user40,user40_adl4,jumping,0,none,val
w25_00029814,bits,user40,user40_adl4,jumping,0,none,val
w25_00029815,bits,user40,user40_adl4,jumping,0,none,val
w25_00029816,bits,user40,user40_adl4,jumping,0,none,val
w25_00029817,bits,user40,user40_adl4,jumping,0,none,val
w25_00029818,bits,user40,user40_adl4,jumping,0,none,val
w25_00029819,bits,user40,user40_adl4,jumping,0,none,val
w25_00029820,bits,user40,user40_adl4,jumping,0,none,val
w25_00029821,bits,user40,user40_adl4,jumping,0,none,val
w25_00029822,bits,user40,user40_adl4,jumping,0,none,val
w25_00029823,bits,user40,user40_adl4,jumping,0,none,val
w25_00029824,bits,user40,user40_adl4,jumping,0,none,val
w25_00029825,bits,user40,user40_adl4,jumping,0,none,val
w25_00029826,bits,user40,user40_adl4,jumping,0,none,val
w25_00029827,bits,user40,user40_adl4,jumping,0,none,val
w25_00029828,bits,user40,user40_adl4,jumping,0,none,val
w25_00029829,bits,user40,user40_adl4,jumping,0,none,val
w25_00029830,bits,user40,user40_adl4,jumping,0,none,val
w25_00029831,bits,user40,user40_adl4,jumping,0,none,val
w25_00029832,bits,user40,user40_adl4,jumping,0,none,val
w25_00029833,bits,user40,user40_adl4,jumping,0,none,val
w25_00029834,bits,user40,user40_adl4,jumping,0,none,val
w25_00029835,bits,user40,user40_adl4,jumping,0,none,val
w25_00029836,bits,user40,user40_adl4,jumping,0,none,val
w25_00029837,bits,user40,user40_adl4,jumping,0,none,val
w25_00029838,bits,user40,user40_adl4,jumping,0,none,val
w25_00029839,bits,user40,user40_adl4,jumping,0,none,val
w25_00029840,bits,user40,user40_adl4,jumping,0,none,val
w25_00029841,bits,user40,user40_adl4,jumping,0,none,val
w25_00029842,bits,user40,user40_adl4,jumping,0,none,val
w25_00029843,bits,user40,user40_adl4,jumping,0,none,val
w25_00029844,bits,user40,user40_adl4,jumping,0,none,val
w25_00029845,bits,user40,user40_adl4,jumping,0,none,val
w25_00029846,bits,user40,user40_adl4,jumping,0,none,val
w25_00029847,bits,user40,user40_adl4,jumping,0,none,val
w25_00029848,bits,user40,user40_adl4,jumping,0,none,val
w25_00029849,bits,user40,user40_adl4,jumping,0,none,val
w25_00029850,bits,user40,user40_adl4,jumping,0,none,val
w25_00029851,bits,user40,user40_adl4,jumping,0,none,val
w25_00029852,bits,user40,user40_adl4,jumping,0,none,val
w25_00029853,bits,user40,user40_adl4,jumping,0,none,val
w25_00029854,bits,user40,user40_adl4,jumping,0,none,val
w25_00029855,bits,user40,user40_adl4,jumping,0,none,val
w25_00029856,bits,user40,user40_adl4,jumping,0,none,val
w25_00029857,bits,user40,user40_adl4,jumping,0,none,val
w25_00029858,bits,user40,user40_adl4,jumping,0,none,val
w25_00029859,bits,user40,user40_adl4,jumping,0,none,val
w25_00029860,bits,user40,user40_adl4,jumping,0,none,val
w25_00029861,bits,user40,user40_adl4,jumping,0,none,val
w25_00029862,bits,user40,user40_adl4,jumping,0,none,val
w25_00029863,bits,user40,user40_adl4,jumping,0,none,val
w25_00029864,bits,user40,user40_adl4,jumping,0,none,val
w25_00029865,bits,user40,user40_adl4,jumping,0,none,val
w25_00029866,bits,user40,user40_adl4,jumping,0,none,val
w25_00029867,bits,user40,user40_adl4,jumping,0,none,val
w25_00029868,bits,user40,user40_adl4,jumping,0,none,val
w25_00029869,bits,user40,user40_adl4,jumping,0,none,val
w25_00029870,bits,user40,user40_adl4,jumping,0,none,val
w25_00029871,bits,user40,user40_adl4,jumping,0,none,val
w25_00029872,bits,user40,user40_adl4,jumping,0,none,val
w25_00029873,bits,user40,user40_adl4,jumping,0,none,val
w25_00029874,bits,user40,user40_adl4,jumping,0,none,val
w25_00029875,bits,user40,user40_adl4,jumping,0,none,val
w25_00029876,bits,user40,user40_adl4,jumping,0,none,val
w25_00029877,bits,user40,user40_adl4,jumping,0,none,val
w25_00029878,bits,user40,user40_adl4,jumping,0,none,val
w25_00029879,bits,user40,user40_adl4,jumping,0,none,val
w25_00029880,bits,user40,user40_adl4,jumping,0,none,val
