dataset,source_path,subject_id,trial_id,activity_id,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_irregular,duplicate_timestamps,fall_interval_start,fall_interval_end
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U09_R03_accel.csv,U09,R03,D10,25.0,25.0,321,323,12.88,24.792748121174558,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U10_R01_accel.csv,U10,R01,D10,25.0,25.0,220,221,8.8,24.7821862034007,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U10_R02_accel.csv,U10,R02,D10,25.0,25.0,291,293,11.68,24.752475968831366,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U10_R03_accel.csv,U10,R03,D10,25.0,25.0,281,283,11.28,24.769992922859164,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U11_R01_accel.csv,U11,R01,D10,25.0,25.0,254,256,10.200000000000001,24.7662865847091,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U11_R02_accel.csv,U11,R02,D10,25.0,25.0,195,195,7.76,24.911720063352142,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U11_R03_accel.csv,U11,R03,D10,25.0,25.0,185,186,7.4,24.826284495287034,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U12_R01_accel.csv,U12,R01,D10,25.0,25.0,261,263,10.479999999999999,24.747765200861963,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U12_R02_accel.csv,U12,R02,D10,25.0,25.0,252,253,10.08,24.824448863138386,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U12_R03_accel.csv,U12,R03,D10,25.0,25.0,200,202,8.040000000000001,24.714362780615218,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U13_R01_accel.csv,U13,R01,D10,25.0,25.0,284,286,11.4,24.800631160581617,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U13_R02_accel.csv,U13,R02,D10,25.0,25.0,299,301,12.0,24.760084792016418,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U13_R03_accel.csv,U13,R03,D10,25.0,25.0,271,273,10.88,24.76723391899992,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U14_R01_accel.csv,U14,R01,D10,25.0,25.0,197,199,7.92,24.70380993483435,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U14_R02_accel.csv,U14,R02,D10,25.0,25.0,260,261,10.4,24.84770271038922,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U14_R03_accel.csv,U14,R03,D10,25.0,25.0,217,219,8.72,24.711139535059043,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U21_R01_accel.csv,U21,R01,D10,25.0,25.0,308,310,12.36,24.834437086092713,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U21_R02_accel.csv,U21,R02,D10,25.0,25.0,301,304,12.120000000000001,24.76920217839779,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U21_R03_accel.csv,U21,R03,D10,25.0,25.0,291,293,11.68,24.772562296931994,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U22_R01_accel.csv,U22,R01,D10,25.0,25.0,262,264,10.52,24.76868377591335,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U22_R02_accel.csv,U22,R02,D10,25.0,25.0,237,239,9.52,24.75536345922488,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U22_R03_accel.csv,U22,R03,D10,25.0,25.0,289,292,11.64,24.707246021324494,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U23_R01_accel.csv,U23,R01,D10,25.0,25.0,294,296,11.8,24.798993046815937,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U23_R02_accel.csv,U23,R02,D10,25.0,25.0,187,187,7.44,24.87296112946664,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U23_R03_accel.csv,U23,R03,D10,25.0,25.0,212,214,8.52,24.72897820345419,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U24_R01_accel.csv,U24,R01,D10,25.0,25.0,243,246,9.8,24.712122029055557,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U24_R02_accel.csv,U24,R02,D10,25.0,25.0,222,223,8.88,24.800809239442447,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U24_R03_accel.csv,U24,R03,D10,25.0,25.0,197,198,7.88,24.841951786574406,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U25_R01_accel.csv,U25,R01,D10,25.0,25.0,264,267,10.64,24.661260673533043,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U25_R02_accel.csv,U25,R02,D10,25.0,25.0,220,221,8.8,25.072987172566357,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U26_R01_accel.csv,U26,R01,D10,25.0,25.0,185,186,7.4,24.814576353801776,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U26_R02_accel.csv,U26,R02,D10,25.0,25.0,242,243,9.68,24.809553485073067,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U26_R03_accel.csv,U26,R03,D10,25.0,25.0,280,284,11.32,24.680510126528905,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U27_R01_accel.csv,U27,R01,D10,25.0,25.0,190,191,7.6000000000000005,24.77065283906084,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U27_R02_accel.csv,U27,R02,D10,25.0,25.0,188,189,7.5200000000000005,24.80436162004076,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U27_R03_accel.csv,U27,R03,D10,25.0,25.0,249,251,10.0,24.78636904532157,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U28_R01_accel.csv,U28,R01,D10,25.0,25.0,247,248,9.88,24.80842681198002,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U28_R02_accel.csv,U28,R02,D10,25.0,25.0,219,221,8.8,24.710961328293003,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U28_R03_accel.csv,U28,R03,D10,25.0,25.0,244,245,9.76,24.797183594327617,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U29_R01_accel.csv,U29,R01,D10,25.0,25.0,215,216,8.6,24.81734895048127,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U29_R02_accel.csv,U29,R02,D10,25.0,25.0,173,173,6.88,24.878861372218203,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U29_R03_accel.csv,U29,R03,D10,25.0,25.0,177,178,7.08,24.762574867534514,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U30_R01_accel.csv,U30,R01,D10,25.0,25.0,205,206,8.2,24.855316090627365,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U30_R02_accel.csv,U30,R02,D10,25.0,25.0,185,189,7.5200000000000005,24.406421667253113,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U30_R03_accel.csv,U30,R03,D10,25.0,25.0,158,159,6.32,24.75950227167141,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U31_R01_accel.csv,U31,R01,D10,25.0,25.0,200,200,7.96,24.87658986893812,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U31_R02_accel.csv,U31,R02,D10,25.0,25.0,205,206,8.2,24.841700974279256,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D10\U31_R03_accel.csv,U31,R03,D10,25.0,25.0,185,185,7.36,24.91705885151142,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U01_R01_accel.csv,U01,R01,D11,25.0,25.0,365,368,14.68,24.747594956700837,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U01_R02_accel.csv,U01,R02,D11,25.0,25.0,381,383,15.280000000000001,24.79690339231088,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U01_R03_accel.csv,U01,R03,D11,25.0,25.0,383,386,15.4,24.778648366843406,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U02_R01_accel.csv,U02,R01,D11,25.0,25.0,412,416,16.6,24.72701022001101,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U02_R02_accel.csv,U02,R02,D11,25.0,25.0,303,305,12.16,24.8072714888507,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U02_R03_accel.csv,U02,R03,D11,25.0,25.0,388,390,15.56,24.805307818932057,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U03_R01_accel.csv,U03,R01,D11,25.0,25.0,339,341,13.6,24.83011940907378,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U03_R02_accel.csv,U03,R02,D11,25.0,25.0,252,253,10.08,24.825676337852606,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U03_R03_accel.csv,U03,R03,D11,25.0,25.0,306,308,12.280000000000001,24.73543760944493,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U04_R01_accel.csv,U04,R01,D11,25.0,25.0,274,276,11.0,24.759658987846908,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U04_R02_accel.csv,U04,R02,D11,25.0,25.0,256,258,10.28,24.78174174396569,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U04_R03_accel.csv,U04,R03,D11,25.0,25.0,218,218,8.68,24.911048114617493,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U05_R01_accel.csv,U05,R01,D11,25.0,25.0,459,464,18.52,24.708676808656378,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U05_R02_accel.csv,U05,R02,D11,25.0,25.0,482,486,19.400000000000002,24.75298502960599,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U05_R03_accel.csv,U05,R03,D11,25.0,25.0,415,419,16.72,24.731921701620855,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U06_R01_accel.csv,U06,R01,D11,25.0,25.0,414,418,16.68,24.741650464013805,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U06_R02_accel.csv,U06,R02,D11,25.0,25.0,399,403,16.080000000000002,24.73458710557618,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U06_R03_accel.csv,U06,R03,D11,25.0,25.0,404,407,16.240000000000002,24.770276815550396,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U07_R01_accel.csv,U07,R01,D11,25.0,25.0,386,388,15.48,24.82669740486368,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U07_R02_accel.csv,U07,R02,D11,25.0,25.0,417,421,16.8,24.74864690876197,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U07_R03_accel.csv,U07,R03,D11,25.0,25.0,444,448,17.88,24.742384145236194,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U08_R01_accel.csv,U08,R01,D11,25.0,25.0,368,370,14.76,24.8241341991342,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U08_R02_accel.csv,U08,R02,D11,25.0,25.0,311,314,12.52,24.72385057965137,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U08_R03_accel.csv,U08,R03,D11,25.0,25.0,304,306,12.200000000000001,24.7812353126548,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U09_R01_accel.csv,U09,R01,D11,25.0,25.0,358,361,14.4,24.760718749735872,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U09_R02_accel.csv,U09,R02,D11,25.0,25.0,405,408,16.28,24.765526754960277,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U09_R03_accel.csv,U09,R03,D11,25.0,25.0,447,451,18.0,24.739987455516644,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U10_R01_accel.csv,U10,R01,D11,25.0,25.0,390,394,15.72,24.737679255489567,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U10_R02_accel.csv,U10,R02,D11,25.0,25.0,346,349,13.92,24.770247112180478,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U10_R03_accel.csv,U10,R03,D11,25.0,25.0,335,338,13.48,24.800731819421276,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U11_R01_accel.csv,U11,R01,D11,25.0,25.0,286,289,11.52,24.719215360227636,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U11_R02_accel.csv,U11,R02,D11,25.0,25.0,297,298,11.88,24.90639107369544,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U11_R03_accel.csv,U11,R03,D11,25.0,25.0,314,316,12.6,24.797006661679198,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U12_R01_accel.csv,U12,R01,D11,25.0,25.0,280,281,11.199999999999998,24.772918503372843,25.000000000000007,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U12_R02_accel.csv,U12,R02,D11,25.0,25.0,247,249,9.92,24.755968831870845,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U12_R03_accel.csv,U12,R03,D11,25.0,25.0,210,212,8.44,24.73227137638454,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U13_R01_accel.csv,U13,R01,D11,25.0,25.0,301,304,12.120000000000001,24.73920756277769,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U13_R02_accel.csv,U13,R02,D11,25.0,25.0,297,298,11.88,24.86872615488867,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U13_R03_accel.csv,U13,R03,D11,25.0,25.0,301,303,12.08,24.82518967455627,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U14_R01_accel.csv,U14,R01,D11,25.0,25.0,336,339,13.52,24.755220573369492,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U14_R02_accel.csv,U14,R02,D11,25.0,25.0,327,339,13.52,24.420969142031737,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U14_R03_accel.csv,U14,R03,D11,25.0,25.0,321,323,12.88,24.835080896156114,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U21_R01_accel.csv,U21,R01,D11,25.0,25.0,286,288,11.48,24.732079726248912,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U21_R02_accel.csv,U21,R02,D11,25.0,25.0,333,336,13.4,24.73550941526088,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U22_R01_accel.csv,U22,R01,D11,25.0,25.0,427,432,17.240000000000002,24.731618068745803,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U22_R02_accel.csv,U22,R02,D11,25.0,25.0,301,303,12.08,24.812869990288974,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U23_R01_accel.csv,U23,R01,D11,25.0,25.0,248,249,9.92,24.82536967632633,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U23_R02_accel.csv,U23,R02,D11,25.0,25.0,274,276,11.0,24.796767707608453,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U23_R03_accel.csv,U23,R03,D11,25.0,25.0,266,268,10.68,24.736305138054913,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U24_R01_accel.csv,U24,R01,D11,25.0,25.0,166,166,6.6000000000000005,24.943311227622033,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U24_R02_accel.csv,U24,R02,D11,25.0,25.0,214,216,8.6,24.78664852319973,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U24_R03_accel.csv,U24,R03,D11,25.0,25.0,185,185,7.36,24.93225344243728,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U25_R01_accel.csv,U25,R01,D11,25.0,25.0,247,249,9.92,24.737325051731695,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U25_R02_accel.csv,U25,R02,D11,25.0,25.0,202,203,8.08,24.759793428182668,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D11\U26_R01_accel.csv,U26,R01,D11,25.0,25.0,205,206,8.2,24.77381756659601,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
