window_id,dataset,source_path,source_folder,subject_id,trial_id,activity_id,activity_name,activity,fall_label,direction_label,direction_supervised,start_idx,end_idx,start_time,end_time,sampling_rate,window_size,stride_size,feature_order,source_hz,target_hz,resampling_method,window_rule,original_length,processed_length,fall_interval_start,fall_interval_end,unit_conversion,sensor_position,dataset_name,acc_unit_before,gyro_unit_before,acc_unit_after,gyro_unit_after,conversion_factor_acc,conversion_factor_gyro,unit_harmonized,split
w25_00001997,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl2,adl2,walking_quickly,walking_quickly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,652,814,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00001998,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl2,adl2,walking_quickly,walking_quickly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,652,814,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00001999,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl2,adl2,walking_quickly,walking_quickly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,652,814,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002000,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl3,adl3,jogging,jogging,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,599,748,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002001,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl3,adl3,jogging,jogging,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,599,748,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002002,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl3,adl3,jogging,jogging,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,599,748,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002003,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl3,adl3,jogging,jogging,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,599,748,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002004,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl3,adl3,jogging,jogging,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,599,748,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002005,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl4,adl4,jumping,jumping,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1295,1618,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002006,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl4,adl4,jumping,jumping,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1295,1618,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002007,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl4,adl4,jumping,jumping,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1295,1618,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002008,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl4,adl4,jumping,jumping,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1295,1618,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002009,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl4,adl4,jumping,jumping,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1295,1618,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002010,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1799,2248,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002011,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1799,2248,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002012,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1799,2248,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002013,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1799,2248,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002014,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1799,2248,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002015,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl6,adl6,climbing_down_slowly,climbing_down_slowly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,224,279,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002016,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl6,adl6,climbing_down_slowly,climbing_down_slowly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,224,279,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002017,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl6,adl6,climbing_down_slowly,climbing_down_slowly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,224,279,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002018,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl6,adl6,climbing_down_slowly,climbing_down_slowly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,224,279,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002019,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl6.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl6,adl6,climbing_down_slowly,climbing_down_slowly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,224,279,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002020,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl7,adl7,climbing_up_normally,climbing_up_normally,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,244,304,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002021,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl7,adl7,climbing_up_normally,climbing_up_normally,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,244,304,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002022,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl7,adl7,climbing_up_normally,climbing_up_normally,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,244,304,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002023,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl7,adl7,climbing_up_normally,climbing_up_normally,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,244,304,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002024,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl7.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl7,adl7,climbing_up_normally,climbing_up_normally,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,244,304,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002025,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl8,adl8,climbing_down_normally,climbing_down_normally,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,301,376,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002026,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl8,adl8,climbing_down_normally,climbing_down_normally,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,301,376,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002027,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl8,adl8,climbing_down_normally,climbing_down_normally,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,301,376,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002028,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl8,adl8,climbing_down_normally,climbing_down_normally,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,301,376,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002029,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl8.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl8,adl8,climbing_down_normally,climbing_down_normally,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,301,376,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002030,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl9,adl9,slowly_sitting_on_chair,slowly_sitting_on_chair,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,665,831,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002031,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl9,adl9,slowly_sitting_on_chair,slowly_sitting_on_chair,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,665,831,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002032,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl9,adl9,slowly_sitting_on_chair,slowly_sitting_on_chair,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,665,831,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002033,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl9,adl9,slowly_sitting_on_chair,slowly_sitting_on_chair,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,665,831,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002034,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user32\user32_adl9.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user32,user32_adl9,adl9,slowly_sitting_on_chair,slowly_sitting_on_chair,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,665,831,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002035,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl1,adl1,walking_slowly,walking_slowly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,247,308,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002036,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl1,adl1,walking_slowly,walking_slowly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,247,308,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002037,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl1,adl1,walking_slowly,walking_slowly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,247,308,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002038,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl1,adl1,walking_slowly,walking_slowly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,247,308,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002039,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl1.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl1,adl1,walking_slowly,walking_slowly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,247,308,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002040,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl10.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl10,adl10,rapidly_sitting_on_chair,rapidly_sitting_on_chair,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,540,674,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002041,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl10.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl10,adl10,rapidly_sitting_on_chair,rapidly_sitting_on_chair,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,540,674,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00002042,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user33\user33_adl10.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user33,user33_adl10,adl10,rapidly_sitting_on_chair,rapidly_sitting_on_chair,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,540,674,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
